zillow_neighborhood,city,state,geoid,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,cluster_coeff_avg,cluster_coeff_weighted_avg,count_intersections,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,intersect_density_km,k_avg,edge_count,node_count,node_density_km,pagerank_max,pagerank_min,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg,dead_end_count,dead_end_proportion,intersect_3way_count,intersect_3way_proportion,intersect_4way_count,intersect_4way_proportion
North Delaware,Buffalo,NY,3611000,1.2750247518229905,2.5372340425531914,0.023402515248479583,1.0005041838666495,0.0,0.0,34,0.09435707678075857,12078.1466907108,150.97976457652172,15399,26.66614899152967,4.340425531914893,102,47,36.86202948829101,0.04996674852381879,0.0034403669724770644,0.0,6039.073345354468,150.97976457649838,7699.967993401418,51,2.5744680851063833,13.0,0.2765957446808511,28.0,0.5957446808510638,6.0,0.1276595744680851
North Park,Buffalo,NY,3611000,3.4306536612716223,3.0536423841059603,0.021738508887635125,1.0037613579228901,0.027593818984547464,0.007136604106374147,144,0.03885209713024287,21178.545008209538,165.12784766549973,72656,41.974508131090175,5.8278145695364225,440,151,44.01493560968484,0.012706371155781913,0.0015095239034356438,0.0,10725.543013302617,165.00279555028203,36795.62340771288,223,3.2251655629139067,7.0,0.046357615894039736,97.0,0.6423841059602649,46.0,0.304635761589404
Park Meadow,Buffalo,NY,3611000,1.6738595627898916,2.5272988505747134,0.020855596087902856,1.0231727811597893,0.01436781609195402,0.003081295213211761,55,0.0852994555353902,14306.996716514719,169.8432855939131,23947,32.858192660039656,4.862068965517241,141,58,34.650457714223634,0.03651036965336778,0.002869057409961891,0.02836879432624113,8026.752781755595,172.2520115627175,13435.656901891964,78,3.1206896551724137,3.0,0.05172413793103448,43.0,0.7413793103448276,11.0,0.1896551724137931
Parkside,Buffalo,NY,3611000,0.9419539799953732,2.9833333333333334,0.019512867129208824,1.0071822094391014,0.02222222222222222,0.00902473806435888,30,0.19310344827586207,14705.181146105495,164.90004651341664,13851,31.848689678180836,5.6,84,30,31.848689678180836,0.06546467687100496,0.00918946289246763,0.0,7717.061873558378,165.20720785611059,7269.117145668864,44,3.4,0.0,0.0,18.0,0.6,12.0,0.4
Riverside Park,Buffalo,NY,3611000,2.9968812674362977,2.9698275862068955,0.03380723652925589,1.020969890621756,0.0210727969348659,0.0018543464591193309,161,0.03235665404292072,21606.183179617263,132.9592723445425,64751,53.722515386046155,5.597701149425287,487,174,58.06035824330454,0.012139113741407371,0.0008620689655172415,0.0,11163.084928382495,132.23098857181807,33454.44010866997,253,3.0804597701149423,13.0,0.07471264367816093,121.0,0.6954022988505747,40.0,0.22988505747126436
Schiller Park,Buffalo,NY,3611000,3.4241817219531856,2.906308851224104,0.02465583731372128,1.0134806691466125,0.017890772128060263,0.00669768120044879,158,0.030559835644581444,20439.55172647849,147.03516686286625,69988,46.142410896894596,5.378531073446329,476,177,51.691181827533825,0.011818035410004495,0.0008515469770082317,0.0,10219.775863239516,147.0351668628701,34994.369713363085,238,2.92090395480226,19.0,0.10734463276836158,134.0,0.7570621468926554,24.0,0.13559322033898305
Seneca,Buffalo,NY,3611000,1.5065629702429169,2.6158192090395485,0.02449840985665913,1.0007946039119084,0.0,0.0,48,0.08007013442431331,13548.317252854175,148.98827067338206,20411,31.860599887345252,4.6440677966101696,137,59,39.16198736152853,0.03621827573832306,0.0025795356835769567,0.0,6863.6296067021985,149.8621769118911,10340.490206920484,69,2.6440677966101696,11.0,0.1864406779661017,47.0,0.7966101694915254,1.0,0.01694915254237288
South Abbott,Buffalo,NY,3611000,1.0898328302746985,2.46264367816092,0.0720389831821864,1.0092272419043316,0.09482758620689652,0.013391915676762563,57,0.07985480943738656,16130.093750996964,133.17504337307008,17579,52.301599306411816,4.551724137931036,132,58,53.21917122406818,0.03305163667134986,0.006648517105366371,0.0,8197.474417883379,122.3818732321408,8933.87674594628,73,3.1379310344827585,1.0,0.017241379310344827,47.0,0.8103448275862069,10.0,0.1724137931034483
South Ellicott,Buffalo,NY,3611000,2.3050565097436797,2.949664429530201,0.029182541264559193,1.0246297448791972,0.053914988814317666,0.004753420491025575,134,0.03627788862688189,24467.05046549121,140.9948348742691,56397,58.13306503921707,5.369127516778524,400,149,64.64049769286079,0.019793198057342073,0.001044384358292489,0.0,13593.724163900275,149.21096369361086,31334.30237565828,210,3.1543624161073827,15.0,0.10067114093959731,83.0,0.5570469798657718,49.0,0.3288590604026846
South Park,Buffalo,NY,3611000,5.337840970718907,2.5447154471544717,0.06864624157073047,1.0364808628984723,0.04065040650406503,0.003823510704467385,114,0.03918432626949217,10138.14574909354,184.0673800905824,54115,21.356949490506526,4.780487804878049,294,123,23.04302445028336,0.023275958428845396,0.0012831606166220744,0.003401360544217687,5490.981522961599,187.88452655592894,29309.986142724916,156,2.959349593495935,9.0,0.07317073170731707,103.0,0.8373983739837398,8.0,0.06504065040650407
Starin Central,Buffalo,NY,3611000,1.9596493544324407,3.009469696969698,0.041699179102398565,1.026719940410329,0.04166666666666666,0.01438403540554614,81,0.06556948798328108,18408.86909000896,143.72481445445166,36074,41.33392528453615,5.704545454545454,251,88,44.90599290171829,0.022612575206272027,0.0017597608655712579,0.0,9405.089097452546,142.87346339691837,18430.67677820247,129,3.261363636363636,7.0,0.07954545454545454,45.0,0.5113636363636364,35.0,0.3977272727272727
Tifft,Buffalo,NY,3611000,6.887316716029881,2.092948717948718,0.05588251746787092,1.018930164637976,0.0753205128205128,0.00849819226315816,89,0.0373412994772218,5381.3724030073245,185.31608053207114,37063,12.922303949353312,3.8461538461538463,200,104,15.100220345311731,0.02953280403917581,0.0015146703805918515,0.0,3951.147730116161,209.3292754548658,27212.805809132555,130,2.769230769230769,15.0,0.14423076923076922,83.0,0.7980769230769231,6.0,0.057692307692307696
Triangle,Buffalo,NY,3611000,1.1723245426607225,2.5404411764705883,0.028189659850716326,1.0080527922028524,0.00980392156862745,0.006596265545975743,64,0.0719929762949956,15930.25581319507,113.87457232117214,18675,54.59239116050986,4.823529411764706,164,68,58.004415608041725,0.02936014168913916,0.002233804914370812,0.0,8637.45696144746,116.38968715035135,10125.902782080568,87,3.0588235294117645,4.0,0.058823529411764705,52.0,0.7647058823529411,12.0,0.17647058823529413
University,Buffalo,NY,3611000,2.2387049278553475,2.7969187675070017,0.03557684459565661,1.0975421456059975,0.058823529411764684,0.006686611067795408,108,0.044295684375445024,17102.312019711248,123.10942185288523,38287,48.2421772767806,5.226890756302521,311,119,53.155732369786044,0.015278755785747538,0.001278772378516624,0.006430868167202572,8927.072032629741,123.36469228869045,19985.08015076785,162,3.0,11.0,0.09243697478991597,86.0,0.7226890756302521,22.0,0.18487394957983194
Valley,Buffalo,NY,3611000,1.244946762335355,2.5720720720720727,0.02127796384697149,1.0029359280557737,0.0,0.0,27,0.11861861861861855,9985.918708354051,157.36629322670152,12431,21.68767437842208,4.27027027027027,79,37,29.720146370430253,0.06890808091059772,0.004249291784702551,0.0,5175.939689859126,157.1651063154434,6443.76935893318,41,2.6486486486486487,10.0,0.2702702702702703,20.0,0.5405405405405406,7.0,0.1891891891891892
Waterfront,Buffalo,NY,3611000,1.0764154735009177,2.0819209039548023,0.0522644252667334,1.246115613552869,0.11864406779661014,0.0037616445341899984,53,0.06896551724137934,14826.638329202406,135.25104167419713,15959,49.23749361166614,4.0,118,59,54.8115494922321,0.04711527614842094,0.002715380594532581,0.01694915254237288,8945.343394670153,125.05072786756077,9628.90604580218,77,2.8813559322033897,6.0,0.1016949152542373,44.0,0.7457627118644068,7.0,0.11864406779661017
Willert Park,Buffalo,NY,3611000,2.2334116885326045,2.617897727272726,0.027414137204461484,1.0324252700564942,0.008143939393939396,0.0013750055868054355,168,0.02902597402597407,24528.237847813656,122.55403379958577,54781,75.2212415035668,5.079545454545454,447,176,78.80320538468905,0.012898317752323987,0.0008766126313301301,0.0,13670.471847483897,120.67901822895828,30531.791611926437,253,3.2045454545454546,8.0,0.045454545454545456,117.0,0.6647727272727273,50.0,0.2840909090909091
Annandale,New-York,NY,3651000,3.8189413614631422,3.0773060796645706,0.03734193604367902,1.0208902453199835,0.028092243186582804,0.003615208449786293,265,0.017498958395333553,25535.217021969755,110.56405494233331,97517,69.39095810009273,5.547169811320754,882,318,83.2691497201113,0.009456977877312185,0.0004729623206684536,0.0,13141.06707355709,112.2706142750975,50184.96458096858,447,2.9874213836477987,53.0,0.16666666666666666,166.0,0.5220125786163522,96.0,0.3018867924528302
Ardon Heights,New-York,NY,3651000,4.6428364256627574,2.7125603864734305,0.03895178741316603,1.0596251296821562,0.03526570048309178,0.0073827647840397845,290,0.014408493427704719,20180.94458625396,109.58692939104272,93696,62.461817176469424,4.956521739130435,855,345,74.30802388235156,0.010856693222436185,0.0004358564579398519,0.0,11415.32407817072,111.34345050604236,52999.48244087617,476,2.860869565217391,55.0,0.15942028985507245,214.0,0.6202898550724638,69.0,0.2
Astoria Long Island City,New-York,NY,3651000,7.824415603405832,2.654001260239447,0.02727733972804774,1.0074343026014685,0.04089477000630119,0.0051923133590470434,516,0.009745374348398991,20673.634380795607,118.85312816179605,161759,65.94741718159679,5.145557655954631,1361,529,67.60888311834246,0.00527146303588741,0.00029579802618909885,0.0,14880.134443389785,127.80280583933654,116428.3561196356,911,3.589792060491493,13.0,0.024574669187145556,191.0,0.3610586011342155,316.0,0.5973534971644613
Auburndale,New-York,NY,3651000,6.337965759862617,3.0432581018518494,0.03302962311832548,1.0058101587646695,0.036053240740740726,0.002132534335173796,548,0.010084541062801908,30233.219001554535,114.74078254028773,191617,86.46307360484677,5.798611111111112,1670,576,90.88089488392653,0.004076884597211971,0.00027001267331818303,0.0,17631.751127793956,120.03161647086701,111749.43493437716,931,3.388888888888889,28.0,0.04861111111111111,273.0,0.4739583333333333,267.0,0.4635416666666667
Battery Park,New-York,NY,3651000,0.4901917683067783,2.3313492063492065,0.0361593061608855,1.1572832530951442,0.12698412698412698,0.03323568208102938,39,0.11149825783972132,19200.62748115393,98.0415576831934,9411,79.56069954971684,4.571428571428571,96,42,85.68075336123353,0.05339497320118197,0.003986600558765123,0.04166666666666666,12747.661274594204,99.1872797137964,6248.798621969172,63,3.2857142857142856,3.0,0.07142857142857142,22.0,0.5238095238095238,16.0,0.38095238095238093
Bay Ridge,New-York,NY,3651000,5.259598704923423,2.634337349397591,0.02785957340181641,1.006735461805573,0.014538152610441769,0.00020729465657433847,390,0.012199522728595556,24317.018238858287,122.0398450731854,127897,74.1501437428919,5.050602409638554,1048,415,78.903358085385,0.006539601208677793,0.0003804700275474139,0.0,17280.68719108765,136.88174694342078,90889.47997043136,664,3.3349397590361445,25.0,0.060240963855421686,206.0,0.4963855421686747,178.0,0.42891566265060244
Baychester,New-York,NY,3651000,1.9689856630253235,3.1912835249042137,0.0381346711591739,1.0046773330862189,0.06513409961685825,0.016567856960709396,171,0.03528004783735303,30100.327237522382,111.61414836732996,59267,86.84674714048475,6.103448275862068,531,174,88.37037428330028,0.010452120957204231,0.0008620689655172415,0.0,15650.724308926472,109.27677936254658,30816.051780238136,282,3.4885057471264367,3.0,0.017241379310344827,81.0,0.46551724137931033,89.0,0.5114942528735632
Bedford Park,New-York,NY,3651000,4.7419674657757325,2.503282828282829,0.04002654307480648,1.0205862898677602,0.09303030303030298,0.012228664504867991,323,0.01470019342359767,18502.97528681516,109.95050981219283,87740,68.11518685676197,4.836363636363637,798,330,69.59136737687754,0.010613719738457109,0.00048275069386640194,0.0012531328320802006,12363.987939903402,109.1799414492839,58629.62855826545,537,3.3939393939393936,7.0,0.021212121212121213,177.0,0.5363636363636364,139.0,0.4212121212121212
Bedford Stuyvesant,New-York,NY,3651000,10.77652802232389,2.2396101113967446,0.027596407338024542,1.0005097608578382,0.035347043701799474,0.0059980086731582965,767,0.005617810245059628,19442.24818293238,123.39218631351385,209519,71.17320146258028,4.36503856041131,1698,778,72.19393838055731,0.0040972482504318284,0.0001971339295774592,0.0,16028.759142060879,127.29135744841507,172734.37205749928,1357,3.6632390745501286,11.0,0.014138817480719794,237.0,0.3046272493573265,516.0,0.6632390745501285
Bensonhurst,New-York,NY,3651000,5.828014193735949,2.909214092140921,0.027424418295526942,1.0084926978082236,0.018970189701897018,0.0008287581540115403,368,0.015435371745021787,22419.079635040474,124.6743457285424,130658,63.143291654219524,5.6802168021680215,1048,369,63.31487668588859,0.005891254500176103,0.0004128256525189179,0.0,15643.341355571694,140.91130673528343,91169.6154577284,647,3.7262872628726287,1.0,0.0027100271002710027,95.0,0.25745257452574527,267.0,0.7235772357723578
Bloomfield Chelsea Travis,New-York,NY,3651000,14.118408807996552,2.5056346381969163,0.0317288842239983,1.0596348147404104,0.052194543297746164,0.0028713690754115285,229,0.01606507371631924,8893.189159167396,198.66721543665886,125557,16.219958149270774,4.498220640569395,632,281,19.903092750851915,0.011938554963195468,0.0005612329222652633,0.0,5903.9440918070395,218.77768049261869,83354.29626768772,381,2.8078291814946623,52.0,0.18505338078291814,178.0,0.6334519572953736,43.0,0.15302491103202848
Boerum Hill,New-York,NY,3651000,1.1190086907277423,1.9619565217391304,0.022425244896640332,1.0003581285898,0.02717391304347826,0.0048067410466425525,88,0.04252269469660773,18088.81036272057,113.71649438657506,20241,78.64103355870238,3.8695652173913038,178,92,82.21562599318885,0.04008920839330279,0.001720842364327357,0.0,15356.333332630156,115.32798964379367,17183.87045692526,149,3.695652173913044,4.0,0.043478260869565216,16.0,0.17391304347826086,72.0,0.782608695652174
Borough Park,New-York,NY,3651000,6.686970785041171,2.801530612244896,0.0288966623209206,1.0002401708717967,0.02809523809523809,0.00297847395362066,479,0.011093026167522209,23136.966116841595,116.41551277487378,154716,71.63183680591642,5.424489795918367,1329,490,73.27682679519634,0.004857199578205579,0.00031209248206218865,0.0,16754.088651616566,129.51919230445066,112034.1013433498,865,3.730612244897959,11.0,0.022448979591836733,98.0,0.2,379.0,0.773469387755102
Brownsville,New-York,NY,3651000,7.110616668718264,2.695618153364632,0.03209067531348909,1.0002637680359918,0.032342201356285856,0.006157088436180721,616,0.008011145942180388,24591.34068305034,107.07874890816127,174859,86.63102353836183,5.111111111111111,1633,639,89.86562344320328,0.004398702238181425,0.00024009360756284761,0.0,16659.779774423358,111.44055292680164,118461.30776119015,1063,3.5993740219092327,23.0,0.03599374021909233,195.0,0.3051643192488263,414.0,0.647887323943662
Bushwick,New-York,NY,3651000,6.580102708667138,2.382101300479124,0.030604352903169006,1.0021717203317908,0.03826146475017112,0.005092229704421511,460,0.009303622582198908,17429.547776192096,104.16731565210256,114688,69.90772338463654,4.5215605749486665,1101,487,74.0110028006913,0.007324003589081924,0.00032279767849640505,0.0,13150.124498497009,112.37554523619518,86529.16983187027,770,3.484599589322382,27.0,0.055441478439425054,177.0,0.36344969199178645,278.0,0.5708418891170431
Canarsie,New-York,NY,3651000,17.702913620122573,2.9657417102966863,0.030329364196011118,1.018159829353526,0.04167539267015707,0.0010382573428959693,918,0.00592929193146517,19346.560749847584,126.80136756793983,342490,51.85587071703985,5.6565445026178,2701,955,53.94592215116891,0.0033748655328496107,0.00015880802704983042,0.0,12283.187129281834,134.14447916685853,217448.20072947766,1621,3.486910994764398,37.0,0.0387434554973822,388.0,0.406282722513089,519.0,0.543455497382199
Carnegie Hill,New-York,NY,3651000,0.3865175126891936,1.6916666666666669,0.021818437034916243,1.0000000003946845,0.0,0.0,40,0.08846153846153851,16697.445726094757,93.53413319294134,6453,103.48819571382471,3.45,69,40,103.48819571382471,0.046229932698888615,0.004279776836112225,0.0,15860.159362022332,92.88226284035,6130.229347463101,66,3.8,0.0,0.0,8.0,0.2,32.0,0.8
Carroll Gardens,New-York,NY,3651000,2.197005264372917,2.013819095477388,0.02680827231271793,1.0025334295353383,0.02026800670016751,0.003676537993669661,185,0.019491396375818492,18898.45866685287,108.12503432190034,41520,84.20553332301816,3.8592964824120597,384,199,90.5778439528682,0.015342367249028053,0.000859842625275215,0.0,15103.142629382957,107.73273982249799,33181.68386532938,308,3.442211055276382,14.0,0.07035175879396985,72.0,0.36180904522613067,107.0,0.5376884422110553
Central Park,New-York,NY,3651000,3.5198365965351184,1.9145833333333333,2.9910977637452967,1.037074317402618,0.07083333333333333,0.00827739671113793,76,0.04683544303797466,5263.678995325639,125.1843916227053,18527,21.591911418505454,3.7,148,80,22.728327808953114,0.026639225074633018,0.001929478970352557,0.0,3287.589753406625,131.49748555039207,11571.7787284345,88,3.0,4.0,0.05,62.0,0.775,11.0,0.1375
